ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
409,0.137923,0.266504,0.134946,0.250000,0.053163
410,0.137944,0.265854,0.134914,0.250000,0.053275
411,0.137910,0.267640,0.134925,0.250000,0.053391
412,0.137924,0.266990,0.134910,0.250000,0.053503
413,0.137894,0.266344,0.134911,0.250000,0.053645
414,0.137914,0.265700,0.134879,0.250000,0.053772
415,0.137881,0.267470,0.134890,0.250000,0.053896
416,0.137895,0.266827,0.134876,0.250000,0.054011
417,0.137865,0.266187,0.134876,0.250000,0.054125
418,0.137885,0.265550,0.134844,0.250000,0.054237
419,0.137852,0.267303,0.134855,0.250000,0.054351
420,0.137866,0.266667,0.134841,0.250000,0.054468
421,0.137836,0.266033,0.134842,0.250000,0.054586
422,0.137856,0.265403,0.134810,0.250000,0.054698
423,0.137823,0.267139,0.134821,0.250000,0.054823
424,0.137837,0.266509,0.134807,0.250000,0.054936
425,0.137808,0.265882,0.134807,0.250000,0.055049
426,0.137827,0.265258,0.134776,0.250000,0.055158
427,0.137795,0.266979,0.134786,0.250000,0.055272
428,0.137808,0.266355,0.134772,0.250000,0.055381
429,0.137780,0.265734,0.134773,0.250000,0.055493
430,0.137798,0.265116,0.134742,0.250000,0.055632
431,0.137766,0.266821,0.134752,0.250000,0.055744
432,0.137780,0.266204,0.134738,0.250000,0.055855
433,0.137752,0.265589,0.134739,0.250000,0.055967
434,0.137770,0.264977,0.134708,0.250000,0.056073
435,0.137738,0.266667,0.134718,0.250000,0.056181
436,0.137752,0.266055,0.134704,0.250000,0.056292
437,0.137724,0.265446,0.134705,0.250000,0.056401
438,0.137741,0.264840,0.134674,0.250000,0.056510
439,0.137711,0.266515,0.134684,0.250000,0.056616
440,0.137724,0.265909,0.134671,0.250000,0.056724
441,0.137696,0.265306,0.134672,0.250000,0.056843
442,0.137713,0.264706,0.134640,0.250000,0.056957
443,0.137683,0.266366,0.134651,0.250000,0.057065
444,0.137696,0.265766,0.134637,0.250000,0.057172
445,0.137669,0.265169,0.134638,0.250000,0.057282
446,0.137685,0.264574,0.134607,0.250000,0.057389
447,0.137656,0.266219,0.134617,0.250000,0.057525
448,0.137668,0.265625,0.134604,0.250000,0.057634
449,0.137641,0.265033,0.134605,0.250000,0.057753
450,0.137658,0.264444,0.134574,0.250000,0.057889
451,0.137628,0.266075,0.134584,0.250000,0.058019
452,0.137641,0.265487,0.134571,0.250000,0.058152
453,0.137614,0.264901,0.134571,0.250000,0.058280
