ITERATION,TNE ( Total Network Error ),TNS ( Total Network Success ),MNE ( Mobile Network Error ),MNS ( Mobile Network Success ),Time Elapsed (s)
1000,0.133785,0.395000,0.107297,0.750000,0.412266
1001,0.133684,0.395604,0.107197,0.750000,0.412524
1002,0.133632,0.396208,0.107154,0.750000,0.412776
1003,0.133733,0.395813,0.107118,0.750000,0.413053
1004,0.133678,0.396414,0.107047,0.750000,0.413311
1005,0.133578,0.397015,0.106949,0.750000,0.413568
1006,0.133525,0.397614,0.106908,0.750000,0.413822
1007,0.133627,0.397219,0.106868,0.750000,0.414073
1008,0.133571,0.397817,0.106798,0.750000,0.414347
1009,0.133471,0.398414,0.106702,0.750000,0.414711
1010,0.133419,0.399010,0.106663,0.750000,0.414970
1011,0.133520,0.398615,0.106617,0.750000,0.415224
1012,0.133465,0.399209,0.106549,0.750000,0.415489
1013,0.133365,0.399803,0.106454,0.750000,0.415747
1014,0.133313,0.400394,0.106417,0.750000,0.415998
1015,0.133413,0.400000,0.106367,0.750000,0.416292
1016,0.133358,0.400591,0.106300,0.750000,0.416550
1017,0.133258,0.401180,0.106207,0.750000,0.416852
1018,0.133206,0.401768,0.106171,0.750000,0.417243
1019,0.133306,0.401374,0.106116,0.750000,0.417550
1020,0.133250,0.401961,0.106050,0.750000,0.417849
1021,0.133151,0.402547,0.105959,0.750000,0.418150
1022,0.133099,0.403131,0.105925,0.750000,0.418570
1023,0.133198,0.402737,0.105866,0.750000,0.418887
1024,0.133143,0.403320,0.105800,0.750000,0.419186
1025,0.133044,0.403902,0.105712,0.750000,0.419490
1026,0.132992,0.404483,0.105679,0.750000,0.419792
1027,0.133091,0.404090,0.105615,0.750000,0.420307
1028,0.133036,0.404669,0.105550,0.750000,0.420622
1029,0.132937,0.405248,0.105463,0.750000,0.420919
1030,0.132885,0.405825,0.105433,0.750000,0.421219
1031,0.132983,0.405432,0.105364,0.750000,0.421517
1032,0.132928,0.406008,0.105300,0.750000,0.421855
1033,0.132829,0.406583,0.105215,0.750000,0.422220
1034,0.132778,0.407157,0.105186,0.750000,0.422744
1035,0.132876,0.406763,0.105112,0.750000,0.423040
1036,0.132821,0.407336,0.105049,0.750000,0.423443
1037,0.132722,0.407907,0.104966,0.750000,0.423737
1038,0.132671,0.408478,0.104939,0.750000,0.424033
1039,0.132768,0.408085,0.104860,0.750000,0.424327
1040,0.132713,0.408654,0.104798,0.750000,0.424642
1041,0.132614,0.409222,0.104716,0.750000,0.424940
1042,0.132563,0.409789,0.104691,0.750000,0.425296
1043,0.132660,0.409396,0.104607,0.750000,0.425615
1044,0.132605,0.409962,0.104546,0.750000,0.425925
1045,0.132506,0.410526,0.104466,0.750000,0.426226
1046,0.132456,0.411090,0.104442,0.750000,0.426712
1047,0.132552,0.410697,0.104354,0.750000,0.427008
1048,0.132497,0.411260,0.104294,0.750000,0.427313
1049,0.132399,0.411821,0.104215,0.750000,0.427656
1050,0.132348,0.412381,0.104193,0.750000,0.428130
1051,0.132443,0.411989,0.104100,0.750000,0.428435
1052,0.132389,0.412548,0.104040,0.750000,0.428731
1053,0.132291,0.413105,0.103964,0.750000,0.429080
1054,0.132240,0.413662,0.103943,0.750000,0.429377
1055,0.132335,0.413270,0.103845,0.750000,0.429698
1056,0.132280,0.413826,0.103786,0.750000,0.430293
1057,0.132182,0.414380,0.103711,0.750000,0.430652
1058,0.132132,0.414934,0.103692,0.750000,0.432142
1059,0.132226,0.414542,0.103589,0.750000,0.432527
1060,0.132172,0.415094,0.103531,0.750000,0.432861
1061,0.132074,0.415646,0.103458,0.750000,0.433184
1062,0.132024,0.416196,0.103440,0.750000,0.433502
1063,0.132118,0.415804,0.103333,0.750000,0.433818
1064,0.132063,0.416353,0.103275,0.750000,0.434133
1065,0.131966,0.416901,0.103204,0.750000,0.434801
1066,0.131916,0.417448,0.103187,0.750000,0.435148
1067,0.132009,0.417057,0.103075,0.750000,0.435459
1068,0.131955,0.417603,0.103018,0.750000,0.435769
1069,0.131857,0.418148,0.102948,0.750000,0.436139
1070,0.131808,0.418692,0.102933,0.750000,0.436452
1071,0.131900,0.418301,0.102817,0.750000,0.436772
1072,0.131846,0.418843,0.102760,0.750000,0.437163
1073,0.131748,0.419385,0.102692,0.750000,0.437476
1074,0.131699,0.419926,0.102677,0.750000,0.437809
1075,0.131790,0.419535,0.102557,0.750000,0.438135
1076,0.131737,0.420074,0.102500,0.750000,0.438507
1077,0.131639,0.420613,0.102434,0.750000,0.439059
1078,0.131591,0.421150,0.102421,0.750000,0.439406
1079,0.131681,0.420760,0.102295,0.750000,0.439735
1080,0.131627,0.421296,0.102240,0.750000,0.440074
1081,0.131530,0.421832,0.102174,0.750000,0.440401
1082,0.131482,0.422366,0.102163,0.750000,0.440757
1083,0.131572,0.421976,0.102033,0.750000,0.441157
1084,0.131518,0.422509,0.101977,0.750000,0.441982
1085,0.131421,0.423041,0.101914,0.750000,0.442612
1086,0.131373,0.423573,0.101903,0.750000,0.442967
1087,0.131462,0.423183,0.101769,0.750000,0.443408
1088,0.131408,0.423713,0.101714,0.750000,0.446344
1089,0.131312,0.424242,0.101651,0.750000,0.446784
1090,0.131264,0.424771,0.101642,0.750000,0.447839
1091,0.131352,0.424381,0.101503,0.750000,0.448236
1092,0.131299,0.424908,0.101448,0.750000,0.448598
1093,0.131202,0.425435,0.101388,0.750000,0.448953
1094,0.131155,0.425960,0.101379,0.750000,0.449479
1095,0.131242,0.425571,0.101235,0.750000,0.449946
1096,0.131189,0.426095,0.101181,0.750000,0.450514
1097,0.131093,0.426618,0.101122,0.750000,0.450857
1098,0.131045,0.427140,0.101114,0.750000,0.451188
1099,0.131132,0.426752,0.100966,0.750000,0.451520
1100,0.131079,0.427273,0.100912,0.750000,0.451875
1101,0.130983,0.427793,0.100855,0.750000,0.452208
1102,0.130935,0.428312,0.100848,0.750000,0.452496
1103,0.131022,0.427924,0.100695,0.750000,0.452785
1104,0.130968,0.428442,0.100641,0.750000,0.453061
1105,0.130873,0.428959,0.100585,0.750000,0.453313
1106,0.130826,0.429476,0.100579,0.750000,0.453564
1107,0.130911,0.429088,0.100422,0.750000,0.453818
1108,0.130858,0.429603,0.100369,0.750000,0.454077
1109,0.130763,0.430117,0.100314,0.750000,0.454379
1110,0.130716,0.430631,0.100309,0.750000,0.454639
1111,0.130800,0.430243,0.100147,0.750000,0.454954
1112,0.130747,0.430755,0.100094,0.750000,0.455207
1113,0.130652,0.431267,0.100040,0.750000,0.455575
1114,0.130606,0.431777,0.100036,0.750000,0.455836
1115,0.130689,0.431390,0.099869,0.750000,0.456185
1116,0.130636,0.431900,0.099816,0.750000,0.456435
1117,0.130542,0.432408,0.099764,0.750000,0.456734
1118,0.130495,0.432916,0.099761,0.750000,0.456985
1119,0.130578,0.432529,0.099590,0.750000,0.457254
1120,0.130525,0.433036,0.099537,0.750000,0.457519
1121,0.130431,0.433541,0.099486,0.750000,0.457781
1122,0.130385,0.434046,0.099483,0.750000,0.458132
1123,0.130467,0.433660,0.099307,0.750000,0.458545
1124,0.130414,0.434164,0.099254,0.750000,0.458803
1125,0.130320,0.434667,0.099205,0.750000,0.459061
1126,0.130274,0.435169,0.099203,0.750000,0.459330
1127,0.130355,0.434783,0.099022,0.750000,0.459587
1128,0.130302,0.435284,0.098970,0.750000,0.459849
1129,0.130208,0.435784,0.098922,0.750000,0.460100
1130,0.130163,0.436283,0.098920,0.750000,0.460356
1131,0.130243,0.435897,0.098734,0.750000,0.460615
1132,0.130191,0.436396,0.098682,0.750000,0.460874
1133,0.130097,0.436893,0.098635,0.750000,0.461132
1134,0.130052,0.437390,0.098634,0.750000,0.461427
1135,0.130131,0.437004,0.098444,0.750000,0.461684
1136,0.130079,0.437500,0.098391,0.750000,0.461944
1137,0.129985,0.437995,0.098346,0.750000,0.462200
1138,0.129940,0.438489,0.098345,0.750000,0.463167
1139,0.130019,0.438104,0.098150,0.750000,0.464046
1140,0.129966,0.438596,0.098098,0.750000,0.464380
1141,0.129873,0.439089,0.098054,0.750000,0.464713
1142,0.129829,0.439580,0.098053,0.750000,0.465148
1143,0.129906,0.439195,0.097853,0.750000,0.465469
1144,0.129854,0.439685,0.097801,0.750000,0.465785
1145,0.129761,0.440175,0.097758,0.750000,0.466109
1146,0.129717,0.440663,0.097758,0.750000,0.468722
1147,0.129793,0.440279,0.097553,0.750000,0.469292
1148,0.129741,0.440767,0.097500,0.750000,0.469624
1149,0.129649,0.441253,0.097459,0.750000,0.469961
1150,0.129604,0.441739,0.097459,0.750000,0.470571
1151,0.129680,0.441355,0.097249,0.750000,0.471032
1152,0.129628,0.441840,0.097197,0.750000,0.471353
1153,0.129536,0.442324,0.097156,0.750000,0.471665
1154,0.129492,0.442808,0.097156,0.750000,0.472015
1155,0.129567,0.442424,0.096941,0.750000,0.472364
1156,0.129515,0.442907,0.096889,0.750000,0.472684
1157,0.129423,0.443388,0.096850,0.750000,0.472990
1158,0.129379,0.443869,0.096850,0.750000,0.473317
1159,0.129453,0.443486,0.096629,0.750000,0.473621
1160,0.129401,0.443966,0.096577,0.750000,0.473926
1161,0.129310,0.444444,0.096539,0.750000,0.474216
1162,0.129266,0.444923,0.096539,0.750000,0.474893
1163,0.129339,0.444540,0.096314,0.750000,0.475154
1164,0.129288,0.445017,0.096262,0.750000,0.475445
1165,0.129196,0.445494,0.096225,0.750000,0.475702
1166,0.129153,0.445969,0.096225,0.750000,0.475954
1167,0.129225,0.445587,0.095994,0.750000,0.476205
1168,0.129173,0.446062,0.095942,0.750000,0.476460
1169,0.129082,0.446536,0.095906,0.750000,0.476762
1170,0.129039,0.447009,0.095906,0.750000,0.477017
1171,0.129110,0.446627,0.095669,0.750000,0.477270
1172,0.129059,0.447099,0.095617,0.750000,0.478142
1173,0.128968,0.447570,0.095583,0.750000,0.478673
1174,0.128925,0.448041,0.095582,0.750000,0.478952
1175,0.128995,0.447660,0.095340,0.750000,0.479211
1176,0.128944,0.448129,0.095288,0.750000,0.479466
1177,0.128853,0.448598,0.095255,0.750000,0.479714
1178,0.128811,0.449066,0.095254,0.750000,0.479975
1179,0.128880,0.448685,0.095006,0.750000,0.480227
1180,0.128829,0.449153,0.094954,0.750000,0.480476
1181,0.128738,0.449619,0.094922,0.750000,0.480728
1182,0.128696,0.450085,0.094920,0.750000,0.480977
1183,0.128764,0.449704,0.094667,0.750000,0.481228
1184,0.128713,0.450169,0.094615,0.750000,0.481477
1185,0.128623,0.450633,0.094583,0.750000,0.481728
1186,0.128581,0.451096,0.094581,0.750000,0.482025
1187,0.128648,0.450716,0.094322,0.750000,0.482307
1188,0.128597,0.451178,0.094270,0.750000,0.482759
1189,0.128507,0.451640,0.094240,0.750000,0.483012
1190,0.128466,0.452101,0.094237,0.750000,0.483258
1191,0.128532,0.451721,0.093972,0.750000,0.483511
1192,0.128481,0.452181,0.093920,0.750000,0.483759
1193,0.128391,0.452640,0.093891,0.750000,0.484008
1194,0.128350,0.453099,0.093887,0.750000,0.484672
1195,0.128415,0.452720,0.093616,0.750000,0.485007
1196,0.128364,0.453177,0.093564,0.750000,0.485344
1197,0.128275,0.453634,0.093536,0.750000,0.485667
1198,0.128234,0.454090,0.093531,0.750000,0.486579
1199,0.128298,0.453711,0.093253,0.750000,0.487489
1200,0.128247,0.454167,0.093201,0.750000,0.487828
1201,0.128158,0.454621,0.093174,0.750000,0.488162
1202,0.128117,0.455075,0.093168,0.750000,0.488500
1203,0.128180,0.454697,0.092885,0.750000,0.488859
1204,0.128129,0.455150,0.092833,0.750000,0.489172
1205,0.128041,0.455602,0.092807,0.750000,0.489521
1206,0.128000,0.456053,0.092799,0.750000,0.489836
1207,0.128062,0.455675,0.092509,0.750000,0.490226
1208,0.128011,0.456126,0.092457,0.750000,0.490850
1209,0.127923,0.456576,0.092432,0.750000,0.491158
1210,0.127882,0.457025,0.092423,0.750000,0.491508
1211,0.127943,0.456647,0.092127,0.750000,0.491822
1212,0.127892,0.457096,0.092075,0.750000,0.492129
1213,0.127805,0.457543,0.092051,0.750000,0.492451
1214,0.127764,0.457990,0.092041,0.750000,0.492784
1215,0.127824,0.457613,0.091737,0.750000,0.493103
1216,0.127773,0.458059,0.091686,0.750000,0.493414
1217,0.127686,0.458505,0.091663,0.750000,0.494504
1218,0.127645,0.458949,0.091650,0.750000,0.495479
1219,0.127704,0.458573,0.091340,0.750000,0.495821
1220,0.127654,0.459016,0.091289,0.750000,0.496163
1221,0.127566,0.459459,0.091267,0.750000,0.496480
1222,0.127526,0.459902,0.091252,0.750000,0.496806
1223,0.127584,0.459526,0.090936,0.750000,0.497253
1224,0.127534,0.459967,0.090884,0.750000,0.497574
1225,0.127447,0.460408,0.090863,0.750000,0.497883
1226,0.127407,0.460848,0.090846,0.750000,0.498197
1227,0.127463,0.460473,0.090523,0.750000,0.498525
1228,0.127413,0.460912,0.090471,0.750000,0.498836
1229,0.127326,0.461351,0.090451,0.750000,0.499143
1230,0.127286,0.461789,0.090432,0.750000,0.499455
1231,0.127342,0.461413,0.090102,0.750000,0.499779
1232,0.127292,0.461851,0.090050,0.750000,0.500089
1233,0.127205,0.462287,0.090030,0.750000,0.500403
1234,0.127166,0.462723,0.090009,0.750000,0.500716
1235,0.127220,0.462348,0.089672,0.750000,0.501031
1236,0.127170,0.462783,0.089620,0.750000,0.501349
1237,0.127084,0.463217,0.089601,0.750000,0.501701
1238,0.127044,0.463651,0.089578,0.750000,0.502018
1239,0.127097,0.463277,0.089233,0.750000,0.502528
1240,0.127047,0.463710,0.089180,0.750000,0.502838
1241,0.126961,0.464142,0.089163,0.750000,0.503147
1242,0.126922,0.464573,0.089137,0.750000,0.503449
1243,0.126974,0.464200,0.088784,0.750000,0.504127
1244,0.126924,0.464630,0.088732,0.750000,0.504473
1245,0.126839,0.465060,0.088715,0.750000,0.504801
1246,0.126799,0.465490,0.088686,0.750000,0.505121
1247,0.126850,0.465116,0.088326,0.750000,0.505447
1248,0.126800,0.465545,0.088274,0.750000,0.506040
1249,0.126715,0.465973,0.088258,0.750000,0.506664
1250,0.126676,0.466400,0.088226,0.750000,0.507033
1251,0.126725,0.466027,0.087858,0.750000,0.507409
1252,0.126675,0.466454,0.087806,0.750000,0.510198
1253,0.126591,0.466879,0.087791,0.750000,0.510768
1254,0.126552,0.467305,0.087755,0.750000,0.511152
1255,0.126600,0.466932,0.087380,0.750000,0.511490
1256,0.126550,0.467357,0.087327,0.750000,0.511826
1257,0.126466,0.467780,0.087313,0.750000,0.512187
1258,0.126427,0.468203,0.087274,0.750000,0.512513
1259,0.126474,0.467832,0.086891,0.750000,0.512846
1260,0.126424,0.468254,0.086838,0.750000,0.513232
1261,0.126340,0.468676,0.086824,0.750000,0.513576
1262,0.126301,0.469097,0.086782,0.750000,0.513941
1263,0.126347,0.468725,0.086391,0.750000,0.514294
1264,0.126297,0.469146,0.086338,0.750000,0.514817
1265,0.126213,0.469565,0.086325,0.750000,0.515119
1266,0.126175,0.469984,0.086278,0.750000,0.515395
1267,0.126219,0.469613,0.085880,0.750000,0.515667
1268,0.126169,0.470032,0.085826,0.750000,0.515959
1269,0.126086,0.470449,0.085814,0.750000,0.516226
1270,0.126047,0.470866,0.085764,0.750000,0.516486
1271,0.126090,0.470496,0.085357,0.750000,0.516786
1272,0.126041,0.470912,0.085303,0.750000,0.517042
1273,0.125958,0.471328,0.085292,0.750000,0.517321
1274,0.125919,0.471743,0.085237,0.750000,0.517580
1275,0.125961,0.471373,0.084822,0.750000,0.517856
1276,0.125912,0.471787,0.084768,0.750000,0.518119
1277,0.125829,0.472200,0.084757,0.750000,0.518406
1278,0.125790,0.472613,0.084698,0.750000,0.518734
1279,0.125830,0.472244,0.084276,0.750000,0.518993
1280,0.125781,0.472656,0.084221,0.750000,0.519250
1281,0.125699,0.473068,0.084211,0.750000,0.519512
1282,0.125660,0.473479,0.084147,0.750000,0.519777
1283,0.125699,0.473110,0.083716,0.750000,0.520031
1284,0.125650,0.473520,0.083661,0.750000,0.520319
1285,0.125568,0.473930,0.083651,0.750000,0.520576
1286,0.125529,0.474339,0.083583,0.750000,0.520828
1287,0.125567,0.473970,0.083145,0.750000,0.521085
1288,0.125518,0.474379,0.083088,0.750000,0.521379
1289,0.125436,0.474787,0.083079,0.750000,0.521676
1290,0.125398,0.475194,0.083006,0.750000,0.522040
1291,0.125434,0.474826,0.082560,0.750000,0.522425
1292,0.125385,0.475232,0.082503,0.750000,0.522696
1293,0.125303,0.475638,0.082494,0.750000,0.523302
1294,0.125265,0.476043,0.082416,0.750000,0.523564
1295,0.125299,0.475676,0.081962,0.750000,0.523821
1296,0.125251,0.476080,0.081904,0.750000,0.524073
1297,0.125169,0.476484,0.081896,0.750000,0.524339
1298,0.125131,0.476888,0.081813,0.750000,0.524651
1299,0.125164,0.476520,0.081351,0.750000,0.524975
1300,0.125115,0.476923,0.081292,0.750000,0.525931
1301,0.125035,0.477325,0.081284,0.750000,0.527292
1302,0.124996,0.477727,0.081196,0.750000,0.527731
1303,0.125028,0.477360,0.080726,0.750000,0.528239
1304,0.124979,0.477761,0.080666,0.750000,0.528633
1305,0.124899,0.478161,0.080659,0.750000,0.529318
1306,0.124860,0.478560,0.080565,0.750000,0.529677
1307,0.124890,0.478194,0.080088,0.750000,0.532203
1308,0.124841,0.478593,0.080026,0.750000,0.533660
1309,0.124761,0.478992,0.080020,0.750000,0.534066
1310,0.124723,0.479389,0.079921,0.750000,0.534637
1311,0.124751,0.479024,0.079436,0.750000,0.534993
1312,0.124703,0.479421,0.079372,0.750000,0.535331
1313,0.124623,0.479817,0.079366,0.750000,0.535751
1314,0.124584,0.480213,0.079262,0.750000,0.536084
1315,0.124611,0.479848,0.078770,0.750000,0.536419
1316,0.124563,0.480243,0.078705,0.750000,0.536774
1317,0.124484,0.480638,0.078699,0.750000,0.537104
1318,0.124445,0.481032,0.078589,0.750000,0.537437
1319,0.124470,0.480667,0.078090,0.750000,0.537767
1320,0.124422,0.481061,0.078023,0.750000,0.538205
1321,0.124343,0.481453,0.078018,0.750000,0.538577
1322,0.124304,0.481846,0.077903,0.750000,0.538927
1323,0.124328,0.481481,0.077396,0.750000,0.539278
1324,0.124280,0.481873,0.077327,0.750000,0.539602
1325,0.124201,0.482264,0.077322,0.750000,0.539938
1326,0.124162,0.482655,0.077202,0.750000,0.540261
1327,0.124184,0.482291,0.076688,0.750000,0.540590
1328,0.124136,0.482681,0.076618,0.750000,0.540905
1329,0.124058,0.483070,0.076613,0.750000,0.541202
1330,0.124018,0.483459,0.076486,0.750000,0.541495
1331,0.124040,0.483095,0.075967,0.750000,0.541787
1332,0.123991,0.483483,0.075894,0.750000,0.542485
1333,0.123913,0.483871,0.075889,0.750000,0.542955
1334,0.123874,0.484258,0.075757,0.750000,0.543216
1335,0.123893,0.483895,0.075231,0.750000,0.543474
1336,0.123845,0.484281,0.075156,0.750000,0.543732
1337,0.123767,0.484667,0.075151,0.750000,0.543994
1338,0.123727,0.485052,0.075014,0.750000,0.544255
1339,0.123746,0.484690,0.074483,0.750000,0.544549
1340,0.123697,0.485075,0.074405,0.750000,0.544824
1341,0.123620,0.485459,0.074400,0.750000,0.545088
1342,0.123580,0.485842,0.074258,0.750000,0.545343
1343,0.123597,0.485480,0.073720,0.750000,0.545605
1344,0.123549,0.485863,0.073640,0.750000,0.545868
1345,0.123471,0.486245,0.073635,0.750000,0.546125
1346,0.123431,0.486627,0.073487,0.750000,0.546451
1347,0.123446,0.486266,0.072945,0.750000,0.546706
1348,0.123398,0.486647,0.072862,0.750000,0.546977
1349,0.123321,0.487027,0.072857,0.750000,0.547236
1350,0.123281,0.487407,0.072704,0.750000,0.547497
1351,0.123294,0.487047,0.072157,0.750000,0.547749
1352,0.123246,0.487426,0.072070,0.750000,0.548004
1353,0.123170,0.487805,0.072066,0.750000,0.548261
1354,0.123129,0.488183,0.071908,0.750000,0.548517
1355,0.123141,0.487823,0.071357,0.750000,0.548779
1356,0.123093,0.488201,0.071267,0.750000,0.549068
1357,0.123017,0.488578,0.071262,0.750000,0.549323
1358,0.122976,0.488954,0.071099,0.750000,0.549580
1359,0.122986,0.488595,0.070544,0.750000,0.549837
1360,0.122938,0.488971,0.070451,0.750000,0.550092
1361,0.122862,0.489346,0.070446,0.750000,0.550593
1362,0.122821,0.489721,0.070279,0.750000,0.550882
1363,0.122830,0.489362,0.069720,0.750000,0.551197
1364,0.122782,0.489736,0.069623,0.750000,0.551595
1365,0.122706,0.490110,0.069618,0.750000,0.551913
1366,0.122665,0.490483,0.069446,0.750000,0.552225
1367,0.122672,0.490124,0.068885,0.750000,0.552548
1368,0.122624,0.490497,0.068785,0.750000,0.552849
1369,0.122549,0.490869,0.068779,0.750000,0.553146
1370,0.122507,0.491241,0.068603,0.750000,0.553440
1371,0.122513,0.490883,0.068039,0.750000,0.553761
1372,0.122464,0.491254,0.067935,0.750000,0.554066
1373,0.122390,0.491624,0.067930,0.750000,0.554870
1374,0.122348,0.491994,0.067749,0.750000,0.555172
1375,0.122352,0.491636,0.067184,0.750000,0.555471
1376,0.122303,0.492006,0.067076,0.750000,0.555771
1377,0.122229,0.492375,0.067070,0.750000,0.556072
1378,0.122187,0.492743,0.066886,0.750000,0.557827
1379,0.122189,0.492386,0.066319,0.750000,0.558164
1380,0.122141,0.492754,0.066208,0.750000,0.558581
1381,0.122067,0.493121,0.066201,0.750000,0.558893
1382,0.122024,0.493488,0.066013,0.750000,0.559200
1383,0.122025,0.493854,0.065446,1.000000,0.559504
1384,0.121977,0.494220,0.065331,1.000000,0.559805
1385,0.121903,0.494585,0.065324,1.000000,0.560106
1386,0.121860,0.494949,0.065132,1.000000,0.560402
1387,0.121859,0.495314,0.064565,1.000000,0.560703
1388,0.121811,0.495677,0.064446,1.000000,0.560999
1389,0.121737,0.496040,0.064438,1.000000,0.561295
1390,0.121694,0.496403,0.064244,1.000000,0.561759
1391,0.121692,0.496765,0.063676,1.000000,0.562066
1392,0.121643,0.497126,0.063554,1.000000,0.562833
1393,0.121570,0.497487,0.063546,1.000000,0.563145
1394,0.121527,0.497848,0.063348,1.000000,0.563443
1395,0.121523,0.498208,0.062782,1.000000,0.563743
1396,0.121474,0.498567,0.062655,1.000000,0.564042
1397,0.121401,0.498926,0.062647,1.000000,0.564342
1398,0.121357,0.499285,0.062447,1.000000,0.564643
1399,0.121353,0.499643,0.061882,1.000000,0.564948
1400,0.121304,0.500000,0.061752,1.000000,0.565249
1401,0.121231,0.500357,0.061743,1.000000,0.565582
1402,0.121187,0.500713,0.061540,1.000000,0.565915
1403,0.121181,0.501069,0.060978,1.000000,0.566244
1404,0.121131,0.501425,0.060844,1.000000,0.566667
1405,0.121059,0.501779,0.060834,1.000000,0.567003
1406,0.121015,0.502134,0.060630,1.000000,0.567428
1407,0.121007,0.502488,0.060070,1.000000,0.567808
1408,0.120958,0.502841,0.059932,1.000000,0.568136
1409,0.120886,0.503194,0.059922,1.000000,0.568461
1410,0.120841,0.503546,0.059716,1.000000,0.568794
1411,0.120831,0.503898,0.059159,1.000000,0.569316
1412,0.120782,0.504249,0.059018,1.000000,0.569704
1413,0.120710,0.504600,0.059008,1.000000,0.570079
1414,0.120665,0.504950,0.058800,1.000000,0.570515
1415,0.120655,0.505300,0.058247,1.000000,0.570905
1416,0.120605,0.505650,0.058103,1.000000,0.571283
1417,0.120534,0.505999,0.058091,1.000000,0.573826
1418,0.120488,0.506347,0.057882,1.000000,0.574884
1419,0.120476,0.506695,0.057333,1.000000,0.575258
1420,0.120426,0.507042,0.057186,1.000000,0.575600
1421,0.120355,0.507389,0.057174,1.000000,0.575939
1422,0.120309,0.507736,0.056964,1.000000,0.576267
1423,0.120296,0.508082,0.056420,1.000000,0.576597
1424,0.120246,0.508427,0.056270,1.000000,0.576954
1425,0.120175,0.508772,0.056257,1.000000,0.577282
1426,0.120129,0.509116,0.056046,1.000000,0.577606
1427,0.120114,0.509460,0.055508,1.000000,0.577940
1428,0.120064,0.509804,0.055355,1.000000,0.578269
1429,0.119994,0.510147,0.055341,1.000000,0.578894
1430,0.119947,0.510490,0.055130,1.000000,0.579225
1431,0.119931,0.510832,0.054597,1.000000,0.579551
1432,0.119881,0.511173,0.054442,1.000000,0.579869
1433,0.119811,0.511514,0.054427,1.000000,0.580196
1434,0.119764,0.511855,0.054216,1.000000,0.580524
1435,0.119747,0.512195,0.053689,1.000000,0.580890
1436,0.119696,0.512535,0.053532,1.000000,0.581220
1437,0.119626,0.512874,0.053516,1.000000,0.581550
1438,0.119579,0.513213,0.053305,1.000000,0.581875
1439,0.119561,0.513551,0.052785,1.000000,0.582413
1440,0.119510,0.513889,0.052625,1.000000,0.582755
1441,0.119440,0.514226,0.052609,1.000000,0.583116
1442,0.119393,0.514563,0.052398,1.000000,0.584728
1443,0.119373,0.514900,0.051885,1.000000,0.587772
1444,0.119322,0.515235,0.051724,1.000000,0.588156
1445,0.119253,0.515571,0.051707,1.000000,0.589558
1446,0.119205,0.515906,0.051497,1.000000,0.589969
1447,0.119184,0.516240,0.050991,1.000000,0.590290
1448,0.119133,0.516575,0.050828,1.000000,0.591062
1449,0.119064,0.516908,0.050810,1.000000,0.591403
1450,0.119016,0.517241,0.050601,1.000000,0.591731
1451,0.118993,0.517574,0.050103,1.000000,0.592050
1452,0.118942,0.517906,0.049939,1.000000,0.592407
1453,0.118874,0.518238,0.049920,1.000000,0.592724
1454,0.118825,0.518569,0.049712,1.000000,0.593041
1455,0.118802,0.518900,0.049222,1.000000,0.593354
1456,0.118750,0.519231,0.049057,1.000000,0.593681
1457,0.118682,0.519561,0.049037,1.000000,0.594102
1458,0.118633,0.519890,0.048831,1.000000,0.594585
1459,0.118608,0.520219,0.048349,1.000000,0.594946
1460,0.118557,0.520548,0.048183,1.000000,0.595339
1461,0.118489,0.520876,0.048163,1.000000,0.595726
1462,0.118440,0.521204,0.047957,1.000000,0.596103
1463,0.118414,0.521531,0.047484,1.000000,0.596487
1464,0.118362,0.521858,0.047317,1.000000,0.597767
1465,0.118294,0.522184,0.047296,1.000000,0.599153
1466,0.118245,0.522510,0.047093,1.000000,0.599487
1467,0.118218,0.522836,0.046628,1.000000,0.599800
1468,0.118167,0.523161,0.046461,1.000000,0.600105
1469,0.118099,0.523485,0.046440,1.000000,0.600405
1470,0.118049,0.523810,0.046238,1.000000,0.600723
1471,0.118021,0.524133,0.045782,1.000000,0.601015
1472,0.117969,0.524457,0.045615,1.000000,0.601308
1473,0.117902,0.524779,0.045593,1.000000,0.601644
1474,0.117852,0.525102,0.045393,1.000000,0.601984
1475,0.117823,0.525424,0.044946,1.000000,0.602282
1476,0.117771,0.525745,0.044780,1.000000,0.602670
1477,0.117704,0.526066,0.044756,1.000000,0.602969
1478,0.117653,0.526387,0.044559,1.000000,0.603261
1479,0.117624,0.526707,0.044121,1.000000,0.603555
1480,0.117572,0.527027,0.043955,1.000000,0.603848
1481,0.117504,0.527346,0.043931,1.000000,0.604152
1482,0.117454,0.527665,0.043736,1.000000,0.604451
1483,0.117423,0.527984,0.043307,1.000000,0.604755
1484,0.117371,0.528302,0.043142,1.000000,0.605056
1485,0.117304,0.528620,0.043117,1.000000,0.605355
1486,0.117253,0.528937,0.042925,1.000000,0.605658
1487,0.117222,0.529254,0.042506,1.000000,0.605961
1488,0.117169,0.529570,0.042341,1.000000,0.606285
1489,0.117103,0.529886,0.042316,1.000000,0.606716
1490,0.117052,0.530201,0.042125,1.000000,0.607014
1491,0.117019,0.530516,0.041716,1.000000,0.607348
1492,0.116967,0.530831,0.041552,1.000000,0.608265
1493,0.116900,0.531145,0.041526,1.000000,0.608584
1494,0.116849,0.531459,0.041339,1.000000,0.608891
1495,0.116816,0.531773,0.040938,1.000000,0.609188
1496,0.116763,0.532086,0.040776,1.000000,0.609483
